,Time,Demand,Temperature,Date,Holiday
18520,2013-01-20T09:00:00Z,4524.667608,20.8,2013-01-20,False
18521,2013-01-20T09:30:00Z,4512.467352,20.3,2013-01-20,False
18522,2013-01-20T10:00:00Z,4523.816538,19.9,2013-01-20,False
18523,2013-01-20T10:30:00Z,4434.176382,19.6,2013-01-20,False
18524,2013-01-20T11:00:00Z,4280.042808,18.9,2013-01-20,False
18525,2013-01-20T11:30:00Z,4100.510628,18.4,2013-01-20,False
18526,2013-01-20T12:00:00Z,4041.342796,18.0,2013-01-20,False
18527,2013-01-20T12:30:00Z,4018.13706,17.6,2013-01-20,False
18528,2013-01-20T13:00:00Z,4203.847216,17.3,2013-01-21,False
18529,2013-01-20T13:30:00Z,4176.793618,17.2,2013-01-21,False
18530,2013-01-20T14:00:00Z,3884.608934,17.3,2013-01-21,False
18531,2013-01-20T14:30:00Z,3683.337534,17.9,2013-01-21,False
18532,2013-01-20T15:00:00Z,3720.588406,18.1,2013-01-21,False
18533,2013-01-20T15:30:00Z,3628.547728,18.1,2013-01-21,False
18534,2013-01-20T16:00:00Z,3509.19038,18.1,2013-01-21,False
18535,2013-01-20T16:30:00Z,3433.612116,18.1,2013-01-21,False
18536,2013-01-20T17:00:00Z,3412.553062,18.3,2013-01-21,False
18537,2013-01-20T17:30:00Z,3427.10027,18.3,2013-01-21,False
18538,2013-01-20T18:00:00Z,3547.25582,18.5,2013-01-21,False
18539,2013-01-20T18:30:00Z,3731.11084,18.5,2013-01-21,False
18540,2013-01-20T19:00:00Z,4063.92197,18.7,2013-01-21,False
18541,2013-01-20T19:30:00Z,4287.710312,18.8,2013-01-21,False
18542,2013-01-20T20:00:00Z,4633.21914,18.8,2013-01-21,False
18543,2013-01-20T20:30:00Z,4931.555,18.9,2013-01-21,False
18544,2013-01-20T21:00:00Z,4999.413772,18.9,2013-01-21,False
18545,2013-01-20T21:30:00Z,5152.772722,19.2,2013-01-21,False
18546,2013-01-20T22:00:00Z,5281.45888,19.6,2013-01-21,False
18547,2013-01-20T22:30:00Z,5341.02659,20.1,2013-01-21,False
18548,2013-01-20T23:00:00Z,5403.24354,21.0,2013-01-21,False
18549,2013-01-20T23:30:00Z,5510.590104,21.8,2013-01-21,False
18550,2013-01-21T00:00:00Z,5626.419462,22.3,2013-01-21,False
18551,2013-01-21T00:30:00Z,5717.359812,23.6,2013-01-21,False
18552,2013-01-21T01:00:00Z,5785.863674,22.9,2013-01-21,False
18553,2013-01-21T01:30:00Z,5857.06708,23.0,2013-01-21,False
18554,2013-01-21T02:00:00Z,5959.825548,23.1,2013-01-21,False
18555,2013-01-21T02:30:00Z,6039.634972,23.5,2013-01-21,False
18556,2013-01-21T03:00:00Z,6100.401972,24.1,2013-01-21,False
18557,2013-01-21T03:30:00Z,6162.420586,23.8,2013-01-21,False
18558,2013-01-21T04:00:00Z,6211.007536,24.5,2013-01-21,False
18559,2013-01-21T04:30:00Z,6257.208014,23.8,2013-01-21,False
18560,2013-01-21T05:00:00Z,6274.822762,22.9,2013-01-21,False
18561,2013-01-21T05:30:00Z,6333.184786,24.2,2013-01-21,False
18562,2013-01-21T06:00:00Z,6307.359552,24.1,2013-01-21,False
18563,2013-01-21T06:30:00Z,6229.728324,24.3,2013-01-21,False
18564,2013-01-21T07:00:00Z,6039.059432,22.3,2013-01-21,False
18565,2013-01-21T07:30:00Z,5847.537232,21.2,2013-01-21,False
18566,2013-01-21T08:00:00Z,5575.74045,20.7,2013-01-21,False
18567,2013-01-21T08:30:00Z,5388.277946,20.0,2013-01-21,False
18568,2013-01-21T09:00:00Z,5233.499022,20.3,2013-01-21,False
18569,2013-01-21T09:30:00Z,5184.695484,19.7,2013-01-21,False
18570,2013-01-21T10:00:00Z,5136.97184,19.8,2013-01-21,False
18571,2013-01-21T10:30:00Z,4972.728502,19.6,2013-01-21,False
18572,2013-01-21T11:00:00Z,4737.386748,19.4,2013-01-21,False
18573,2013-01-21T11:30:00Z,4514.10257,19.3,2013-01-21,False
18574,2013-01-21T12:00:00Z,4402.897308,19.1,2013-01-21,False
18575,2013-01-21T12:30:00Z,4360.444064,19.0,2013-01-21,False
18576,2013-01-21T13:00:00Z,4503.341722,18.9,2013-01-22,False
18577,2013-01-21T13:30:00Z,4397.015178,18.6,2013-01-22,False
18578,2013-01-21T14:00:00Z,4099.978616,18.7,2013-01-22,False
18579,2013-01-21T14:30:00Z,3915.11483,18.6,2013-01-22,False
18580,2013-01-21T15:00:00Z,3971.028952,18.4,2013-01-22,False
18581,2013-01-21T15:30:00Z,3873.683374,18.3,2013-01-22,False
18582,2013-01-21T16:00:00Z,3731.84967,18.4,2013-01-22,False
18583,2013-01-21T16:30:00Z,3644.99718,18.4,2013-01-22,False
18584,2013-01-21T17:00:00Z,3619.445372,18.3,2013-01-22,False
18585,2013-01-21T17:30:00Z,3619.077324,18.3,2013-01-22,False
18586,2013-01-21T18:00:00Z,3721.953038,18.1,2013-01-22,False
18587,2013-01-21T18:30:00Z,3883.60923,18.1,2013-01-22,False
18588,2013-01-21T19:00:00Z,4163.035452,18.0,2013-01-22,False
18589,2013-01-21T19:30:00Z,4399.289634,18.3,2013-01-22,False
18590,2013-01-21T20:00:00Z,4743.46092,18.3,2013-01-22,False
18591,2013-01-21T20:30:00Z,5030.591286,18.2,2013-01-22,False
18592,2013-01-21T21:00:00Z,5077.95353,18.3,2013-01-22,False
18593,2013-01-21T21:30:00Z,5185.960508,18.6,2013-01-22,False
18594,2013-01-21T22:00:00Z,5270.166078,19.2,2013-01-22,False
18595,2013-01-21T22:30:00Z,5295.575234,19.7,2013-01-22,False
18596,2013-01-21T23:00:00Z,5309.233396,19.5,2013-01-22,False
18597,2013-01-21T23:30:00Z,5327.169098,20.0,2013-01-22,False
18598,2013-01-22T00:00:00Z,5355.738858,19.7,2013-01-22,False
18599,2013-01-22T00:30:00Z,5388.470382,19.6,2013-01-22,False
18600,2013-01-22T01:00:00Z,5391.23068,19.7,2013-01-22,False
18601,2013-01-22T01:30:00Z,5414.656926,21.8,2013-01-22,False
18602,2013-01-22T02:00:00Z,5453.35602,21.8,2013-01-22,False
18603,2013-01-22T02:30:00Z,5511.839344,23.7,2013-01-22,False
18604,2013-01-22T03:00:00Z,5530.90817,23.2,2013-01-22,False
18605,2013-01-22T03:30:00Z,5566.247368,23.9,2013-01-22,False
18606,2013-01-22T04:00:00Z,5585.48903,24.1,2013-01-22,False
18607,2013-01-22T04:30:00Z,5628.464462,24.9,2013-01-22,False
18608,2013-01-22T05:00:00Z,5672.580714,25.1,2013-01-22,False
18609,2013-01-22T05:30:00Z,5700.737976,24.9,2013-01-22,False
18610,2013-01-22T06:00:00Z,5694.153768,25.1,2013-01-22,False
18611,2013-01-22T06:30:00Z,5624.92673,25.3,2013-01-22,False
18612,2013-01-22T07:00:00Z,5479.165084,24.1,2013-01-22,False
18613,2013-01-22T07:30:00Z,5350.54844,24.2,2013-01-22,False
18614,2013-01-22T08:00:00Z,5176.373306,22.3,2013-01-22,False
18615,2013-01-22T08:30:00Z,5064.38223,21.8,2013-01-22,False
18616,2013-01-22T09:00:00Z,4958.034692,20.8,2013-01-22,False
18617,2013-01-22T09:30:00Z,4921.364808,20.6,2013-01-22,False
18618,2013-01-22T10:00:00Z,4910.52965,20.3,2013-01-22,False
18619,2013-01-22T10:30:00Z,4779.949226,20.5,2013-01-22,False
18620,2013-01-22T11:00:00Z,4574.130486,20.3,2013-01-22,False
18621,2013-01-22T11:30:00Z,4347.926496,19.7,2013-01-22,False
18622,2013-01-22T12:00:00Z,4261.5419,19.5,2013-01-22,False
18623,2013-01-22T12:30:00Z,4209.354194,19.1,2013-01-22,False
18624,2013-01-22T13:00:00Z,4385.67024,19.0,2013-01-23,False
18625,2013-01-22T13:30:00Z,4304.391346,18.2,2013-01-23,False
18626,2013-01-22T14:00:00Z,4010.95182,18.0,2013-01-23,False
18627,2013-01-22T14:30:00Z,3848.937192,18.1,2013-01-23,False
18628,2013-01-22T15:00:00Z,3895.627284,18.0,2013-01-23,False
18629,2013-01-22T15:30:00Z,3791.81293,17.8,2013-01-23,False
18630,2013-01-22T16:00:00Z,3641.190824,17.8,2013-01-23,False
18631,2013-01-22T16:30:00Z,3550.099698,17.7,2013-01-23,False
18632,2013-01-22T17:00:00Z,3521.422612,17.5,2013-01-23,False
18633,2013-01-22T17:30:00Z,3530.238616,17.1,2013-01-23,False
18634,2013-01-22T18:00:00Z,3645.853732,16.8,2013-01-23,False
18635,2013-01-22T18:30:00Z,3819.74275,16.7,2013-01-23,False
18636,2013-01-22T19:00:00Z,4049.030368,16.6,2013-01-23,False
18637,2013-01-22T19:30:00Z,4270.654854,16.8,2013-01-23,False
18638,2013-01-22T20:00:00Z,4596.865826,16.6,2013-01-23,False
18639,2013-01-22T20:30:00Z,4859.675244,16.5,2013-01-23,False
18640,2013-01-22T21:00:00Z,4921.653498,17.5,2013-01-23,False
18641,2013-01-22T21:30:00Z,5026.872076,18.3,2013-01-23,False
18642,2013-01-22T22:00:00Z,5134.583078,18.1,2013-01-23,False
18643,2013-01-22T22:30:00Z,5174.690714,18.7,2013-01-23,False
18644,2013-01-22T23:00:00Z,5198.752162,20.2,2013-01-23,False
18645,2013-01-22T23:30:00Z,5256.195244,20.2,2013-01-23,False
18646,2013-01-23T00:00:00Z,5282.537152,21.4,2013-01-23,False
18647,2013-01-23T00:30:00Z,5311.623518,22.0,2013-01-23,False
18648,2013-01-23T01:00:00Z,5347.179252,21.9,2013-01-23,False
18649,2013-01-23T01:30:00Z,5378.50332,22.9,2013-01-23,False
18650,2013-01-23T02:00:00Z,5386.043698,22.6,2013-01-23,False
18651,2013-01-23T02:30:00Z,5418.365874,23.2,2013-01-23,False
18652,2013-01-23T03:00:00Z,5446.293764,22.6,2013-01-23,False
18653,2013-01-23T03:30:00Z,5462.115334,23.4,2013-01-23,False
18654,2013-01-23T04:00:00Z,5480.14242,23.7,2013-01-23,False
18655,2013-01-23T04:30:00Z,5504.081282,22.6,2013-01-23,False
18656,2013-01-23T05:00:00Z,5514.442908,22.9,2013-01-23,False
18657,2013-01-23T05:30:00Z,5513.666042,22.2,2013-01-23,False
18658,2013-01-23T06:00:00Z,5473.836236,23.2,2013-01-23,False
18659,2013-01-23T06:30:00Z,5400.984176,23.0,2013-01-23,False
18660,2013-01-23T07:00:00Z,5256.135938,22.7,2013-01-23,False
18661,2013-01-23T07:30:00Z,5181.788764,23.2,2013-01-23,False
18662,2013-01-23T08:00:00Z,5022.65425,22.7,2013-01-23,False
18663,2013-01-23T08:30:00Z,4915.012426,21.0,2013-01-23,False
18664,2013-01-23T09:00:00Z,4816.810504,20.5,2013-01-23,False
18665,2013-01-23T09:30:00Z,4809.381106,20.3,2013-01-23,False
18666,2013-01-23T10:00:00Z,4832.860438,20.3,2013-01-23,False
18667,2013-01-23T10:30:00Z,4743.64901,20.3,2013-01-23,False
18668,2013-01-23T11:00:00Z,4566.906206,20.9,2013-01-23,False
18669,2013-01-23T11:30:00Z,4363.932204,20.3,2013-01-23,False
18670,2013-01-23T12:00:00Z,4242.954892,19.7,2013-01-23,False
18671,2013-01-23T12:30:00Z,4170.917372,19.2,2013-01-23,False
18672,2013-01-23T13:00:00Z,4319.84863,18.8,2013-01-24,False
18673,2013-01-23T13:30:00Z,4262.130234,18.5,2013-01-24,False
18674,2013-01-23T14:00:00Z,3961.870216,18.1,2013-01-24,False
18675,2013-01-23T14:30:00Z,3757.472254,17.8,2013-01-24,False
18676,2013-01-23T15:00:00Z,3817.69737,17.4,2013-01-24,False
18677,2013-01-23T15:30:00Z,3779.45047,16.4,2013-01-24,False
18678,2013-01-23T16:00:00Z,3648.187356,16.3,2013-01-24,False
18679,2013-01-23T16:30:00Z,3557.803608,16.1,2013-01-24,False
18680,2013-01-23T17:00:00Z,3531.332788,15.8,2013-01-24,False
18681,2013-01-23T17:30:00Z,3541.06272,16.0,2013-01-24,False
18682,2013-01-23T18:00:00Z,3658.94082,15.5,2013-01-24,False
18683,2013-01-23T18:30:00Z,3831.680434,15.2,2013-01-24,False
18684,2013-01-23T19:00:00Z,4112.756712,15.1,2013-01-24,False
18685,2013-01-23T19:30:00Z,4308.168756,15.1,2013-01-24,False
18686,2013-01-23T20:00:00Z,4638.342032,15.2,2013-01-24,False
18687,2013-01-23T20:30:00Z,4952.472776,15.8,2013-01-24,False
18688,2013-01-23T21:00:00Z,5010.10965,17.6,2013-01-24,False
18689,2013-01-23T21:30:00Z,5144.246808,18.6,2013-01-24,False
18690,2013-01-23T22:00:00Z,5291.491732,19.5,2013-01-24,False
18691,2013-01-23T22:30:00Z,5438.70202,21.7,2013-01-24,False
18692,2013-01-23T23:00:00Z,5564.223262,22.9,2013-01-24,False
18693,2013-01-23T23:30:00Z,5706.594202,25.2,2013-01-24,False
18694,2013-01-24T00:00:00Z,5837.576054,27.2,2013-01-24,False
18695,2013-01-24T00:30:00Z,5980.729694,28.7,2013-01-24,False
18696,2013-01-24T01:00:00Z,6083.195722,29.6,2013-01-24,False
18697,2013-01-24T01:30:00Z,6207.807448,30.1,2013-01-24,False
18698,2013-01-24T02:00:00Z,6382.550052,31.0,2013-01-24,False
18699,2013-01-24T02:30:00Z,6551.279814,31.4,2013-01-24,False
18700,2013-01-24T03:00:00Z,6674.614968,31.9,2013-01-24,False
18701,2013-01-24T03:30:00Z,6804.534536,32.8,2013-01-24,False
18702,2013-01-24T04:00:00Z,6946.975196,33.4,2013-01-24,False
18703,2013-01-24T04:30:00Z,7082.65744,34.1,2013-01-24,False
18704,2013-01-24T05:00:00Z,7190.615292,34.5,2013-01-24,False
18705,2013-01-24T05:30:00Z,7298.810104,35.1,2013-01-24,False
18706,2013-01-24T06:00:00Z,7371.05179,36.0,2013-01-24,False
18707,2013-01-24T06:30:00Z,7433.841384,35.8,2013-01-24,False
18708,2013-01-24T07:00:00Z,7297.855078,35.6,2013-01-24,False
18709,2013-01-24T07:30:00Z,7221.582388,34.4,2013-01-24,False
18710,2013-01-24T08:00:00Z,7056.086964,34.5,2013-01-24,False
18711,2013-01-24T08:30:00Z,6859.06907,34.3,2013-01-24,False
18712,2013-01-24T09:00:00Z,6646.58266,33.9,2013-01-24,False
18713,2013-01-24T09:30:00Z,6509.54758,33.5,2013-01-24,False
18714,2013-01-24T10:00:00Z,6341.943878,33.0,2013-01-24,False
18715,2013-01-24T10:30:00Z,6054.503268,32.1,2013-01-24,False
18716,2013-01-24T11:00:00Z,5704.210396,31.3,2013-01-24,False
18717,2013-01-24T11:30:00Z,5308.708356,30.8,2013-01-24,False
18718,2013-01-24T12:00:00Z,5049.660952,30.0,2013-01-24,False
18719,2013-01-24T12:30:00Z,4888.256522,28.5,2013-01-24,False
18720,2013-01-24T13:00:00Z,4947.749966,27.2,2013-01-25,False
18721,2013-01-24T13:30:00Z,4781.83307,26.3,2013-01-25,False
18722,2013-01-24T14:00:00Z,4424.508938,27.0,2013-01-25,False
18723,2013-01-24T14:30:00Z,4226.153398,26.3,2013-01-25,False
18724,2013-01-24T15:00:00Z,4260.31904,25.7,2013-01-25,False
18725,2013-01-24T15:30:00Z,4136.796258,25.5,2013-01-25,False
18726,2013-01-24T16:00:00Z,4020.43142,26.7,2013-01-25,False
18727,2013-01-24T16:30:00Z,3949.605036,24.3,2013-01-25,False
18728,2013-01-24T17:00:00Z,3919.793026,26.4,2013-01-25,False
18729,2013-01-24T17:30:00Z,3945.46845,26.9,2013-01-25,False
18730,2013-01-24T18:00:00Z,4064.140034,28.4,2013-01-25,False
18731,2013-01-24T18:30:00Z,4239.794278,28.5,2013-01-25,False
18732,2013-01-24T19:00:00Z,4539.231596,28.8,2013-01-25,False
18733,2013-01-24T19:30:00Z,4813.900742,28.8,2013-01-25,False
18734,2013-01-24T20:00:00Z,5208.965862,29.2,2013-01-25,False
18735,2013-01-24T20:30:00Z,5574.913068,29.8,2013-01-25,False
18736,2013-01-24T21:00:00Z,5751.064272,29.7,2013-01-25,False
18737,2013-01-24T21:30:00Z,5917.500384,29.0,2013-01-25,False
18738,2013-01-24T22:00:00Z,5997.65308,27.4,2013-01-25,False
18739,2013-01-24T22:30:00Z,5995.828122,26.0,2013-01-25,False
18740,2013-01-24T23:00:00Z,5988.96971,25.7,2013-01-25,False
18741,2013-01-24T23:30:00Z,6010.000648,25.1,2013-01-25,False
18742,2013-01-25T00:00:00Z,6014.508798,24.6,2013-01-25,False
18743,2013-01-25T00:30:00Z,5976.802964,23.7,2013-01-25,False
18744,2013-01-25T01:00:00Z,5934.658938,24.3,2013-01-25,False
18745,2013-01-25T01:30:00Z,5938.78306,25.0,2013-01-25,False
18746,2013-01-25T02:00:00Z,5949.617448,25.3,2013-01-25,False
18747,2013-01-25T02:30:00Z,5931.676914,25.4,2013-01-25,False
18748,2013-01-25T03:00:00Z,5816.229924,21.5,2013-01-25,False
18749,2013-01-25T03:30:00Z,5730.456744,22.0,2013-01-25,False
18750,2013-01-25T04:00:00Z,5607.40655,20.7,2013-01-25,False
18751,2013-01-25T04:30:00Z,5539.998478,21.2,2013-01-25,False
18752,2013-01-25T05:00:00Z,5468.24695,21.1,2013-01-25,False
18753,2013-01-25T05:30:00Z,5445.192188,21.6,2013-01-25,False
18754,2013-01-25T06:00:00Z,5367.240272,20.8,2013-01-25,False
18755,2013-01-25T06:30:00Z,5278.49294,20.8,2013-01-25,False
18756,2013-01-25T07:00:00Z,5117.554602,20.7,2013-01-25,False
18757,2013-01-25T07:30:00Z,5014.060352,20.4,2013-01-25,False
18758,2013-01-25T08:00:00Z,4862.454368,20.2,2013-01-25,False
18759,2013-01-25T08:30:00Z,4780.413704,19.2,2013-01-25,False
18760,2013-01-25T09:00:00Z,4689.66057,19.6,2013-01-25,False
18761,2013-01-25T09:30:00Z,4677.285954,18.7,2013-01-25,False
18762,2013-01-25T10:00:00Z,4676.460502,18.5,2013-01-25,False
18763,2013-01-25T10:30:00Z,4559.38724,18.2,2013-01-25,False
18764,2013-01-25T11:00:00Z,4384.048028,18.0,2013-01-25,False
18765,2013-01-25T11:30:00Z,4191.441634,17.9,2013-01-25,False
18766,2013-01-25T12:00:00Z,4149.094104,17.5,2013-01-25,False
18767,2013-01-25T12:30:00Z,4130.786756,17.2,2013-01-25,False
18768,2013-01-25T13:00:00Z,4288.23376,17.1,2013-01-26,False
18769,2013-01-25T13:30:00Z,4244.95411,17.0,2013-01-26,False
18770,2013-01-25T14:00:00Z,3961.019818,16.8,2013-01-26,False
18771,2013-01-25T14:30:00Z,3732.66785,16.5,2013-01-26,False
18772,2013-01-25T15:00:00Z,3760.068556,16.3,2013-01-26,False
18773,2013-01-25T15:30:00Z,3655.963836,16.7,2013-01-26,False
18774,2013-01-25T16:00:00Z,3509.382806,16.5,2013-01-26,False
18775,2013-01-25T16:30:00Z,3411.79709,16.7,2013-01-26,False
18776,2013-01-25T17:00:00Z,3351.595326,16.6,2013-01-26,False
18777,2013-01-25T17:30:00Z,3312.073256,16.5,2013-01-26,False
18778,2013-01-25T18:00:00Z,3337.567462,16.6,2013-01-26,False
18779,2013-01-25T18:30:00Z,3401.464262,16.7,2013-01-26,False
18780,2013-01-25T19:00:00Z,3516.87321,16.8,2013-01-26,False
18781,2013-01-25T19:30:00Z,3551.68148,16.7,2013-01-26,False
18782,2013-01-25T20:00:00Z,3685.2134,16.7,2013-01-26,False
18783,2013-01-25T20:30:00Z,3845.147538,16.7,2013-01-26,False
18784,2013-01-25T21:00:00Z,3886.677264,16.8,2013-01-26,False
18785,2013-01-25T21:30:00Z,3995.338614,17.0,2013-01-26,False
18786,2013-01-25T22:00:00Z,4133.361568,17.2,2013-01-26,False
18787,2013-01-25T22:30:00Z,4188.74559,17.4,2013-01-26,False
18788,2013-01-25T23:00:00Z,4238.53777,17.8,2013-01-26,False
18789,2013-01-25T23:30:00Z,4268.111626,18.3,2013-01-26,False
18790,2013-01-26T00:00:00Z,4267.098356,18.8,2013-01-26,False
18791,2013-01-26T00:30:00Z,4230.156678,19.3,2013-01-26,False
18792,2013-01-26T01:00:00Z,4213.053944,19.2,2013-01-26,False
18793,2013-01-26T01:30:00Z,4198.84705,19.4,2013-01-26,False
18794,2013-01-26T02:00:00Z,4173.667084,19.7,2013-01-26,False
18795,2013-01-26T02:30:00Z,4144.624964,19.4,2013-01-26,False
18796,2013-01-26T03:00:00Z,4119.739446,19.3,2013-01-26,False
18797,2013-01-26T03:30:00Z,4112.547854,20.0,2013-01-26,False
18798,2013-01-26T04:00:00Z,4108.918542,20.1,2013-01-26,False
18799,2013-01-26T04:30:00Z,4137.231086,20.6,2013-01-26,False
18800,2013-01-26T05:00:00Z,4164.863288,19.7,2013-01-26,False
18801,2013-01-26T05:30:00Z,4207.013998,19.8,2013-01-26,False
18802,2013-01-26T06:00:00Z,4227.216164,20.1,2013-01-26,False
18803,2013-01-26T06:30:00Z,4256.720536,19.4,2013-01-26,False
18804,2013-01-26T07:00:00Z,4242.139758,19.5,2013-01-26,False
18805,2013-01-26T07:30:00Z,4222.572906,19.4,2013-01-26,False
18806,2013-01-26T08:00:00Z,4180.912866,19.0,2013-01-26,False
18807,2013-01-26T08:30:00Z,4138.854776,19.1,2013-01-26,False
18808,2013-01-26T09:00:00Z,4099.64565,18.8,2013-01-26,False
18809,2013-01-26T09:30:00Z,4138.07906,18.3,2013-01-26,False
18810,2013-01-26T10:00:00Z,4183.774566,17.7,2013-01-26,False
18811,2013-01-26T10:30:00Z,4146.473778,17.6,2013-01-26,False
18812,2013-01-26T11:00:00Z,4053.137124,17.8,2013-01-26,False
18813,2013-01-26T11:30:00Z,3951.93466,17.9,2013-01-26,False
18814,2013-01-26T12:00:00Z,3916.220004,18.0,2013-01-26,False
18815,2013-01-26T12:30:00Z,3920.318868,18.1,2013-01-26,False
18816,2013-01-26T13:00:00Z,4131.932456,18.2,2013-01-27,False
18817,2013-01-26T13:30:00Z,4122.3175,17.8,2013-01-27,False
18818,2013-01-26T14:00:00Z,3841.594542,17.7,2013-01-27,False
18819,2013-01-26T14:30:00Z,3634.10112,17.4,2013-01-27,False
18820,2013-01-26T15:00:00Z,3642.059522,16.9,2013-01-27,False
18821,2013-01-26T15:30:00Z,3546.477844,16.4,2013-01-27,False
18822,2013-01-26T16:00:00Z,3399.23153,15.5,2013-01-27,False
18823,2013-01-26T16:30:00Z,3285.258112,15.2,2013-01-27,False
18824,2013-01-26T17:00:00Z,3230.008334,15.5,2013-01-27,False
18825,2013-01-26T17:30:00Z,3205.313716,15.4,2013-01-27,False
18826,2013-01-26T18:00:00Z,3182.018354,15.9,2013-01-27,False
18827,2013-01-26T18:30:00Z,3197.106928,16.4,2013-01-27,False
18828,2013-01-26T19:00:00Z,3252.64228,16.3,2013-01-27,False
18829,2013-01-26T19:30:00Z,3255.238916,16.4,2013-01-27,False
18830,2013-01-26T20:00:00Z,3339.66909,16.3,2013-01-27,False
18831,2013-01-26T20:30:00Z,3459.33147,16.0,2013-01-27,False
18832,2013-01-26T21:00:00Z,3489.424722,16.6,2013-01-27,False
18833,2013-01-26T21:30:00Z,3601.632882,16.8,2013-01-27,False
18834,2013-01-26T22:00:00Z,3716.736096,17.4,2013-01-27,False
18835,2013-01-26T22:30:00Z,3814.969376,18.2,2013-01-27,False
18836,2013-01-26T23:00:00Z,3931.666828,19.1,2013-01-27,False
18837,2013-01-26T23:30:00Z,3954.053008,19.3,2013-01-27,False
18838,2013-01-27T00:00:00Z,3987.481786,20.3,2013-01-27,False
18839,2013-01-27T00:30:00Z,4009.301204,20.6,2013-01-27,False
18840,2013-01-27T01:00:00Z,4002.895768,21.4,2013-01-27,False
18841,2013-01-27T01:30:00Z,4003.282844,21.3,2013-01-27,False
18842,2013-01-27T02:00:00Z,3982.765502,22.3,2013-01-27,False
18843,2013-01-27T02:30:00Z,3970.054866,22.1,2013-01-27,False
18844,2013-01-27T03:00:00Z,3962.975398,22.2,2013-01-27,False
18845,2013-01-27T03:30:00Z,3980.481148,22.5,2013-01-27,False
18846,2013-01-27T04:00:00Z,3998.324272,22.9,2013-01-27,False
18847,2013-01-27T04:30:00Z,4047.66024,23.1,2013-01-27,False
18848,2013-01-27T05:00:00Z,4106.238754,22.7,2013-01-27,False
18849,2013-01-27T05:30:00Z,4195.027698,23.0,2013-01-27,False
18850,2013-01-27T06:00:00Z,4236.372632,22.3,2013-01-27,False
18851,2013-01-27T06:30:00Z,4303.325802,23.3,2013-01-27,False
18852,2013-01-27T07:00:00Z,4344.85643,22.6,2013-01-27,False
18853,2013-01-27T07:30:00Z,4347.618712,23.1,2013-01-27,False
18854,2013-01-27T08:00:00Z,4301.242048,21.5,2013-01-27,False
18855,2013-01-27T08:30:00Z,4267.089566,21.2,2013-01-27,False
18856,2013-01-27T09:00:00Z,4191.722426,21.1,2013-01-27,False
18857,2013-01-27T09:30:00Z,4216.507818,21.0,2013-01-27,False
18858,2013-01-27T10:00:00Z,4318.264112,19.8,2013-01-27,False
18859,2013-01-27T10:30:00Z,4247.125208,19.3,2013-01-27,False
18860,2013-01-27T11:00:00Z,4125.979408,19.0,2013-01-27,False
18861,2013-01-27T11:30:00Z,3978.7279,18.3,2013-01-27,False
18862,2013-01-27T12:00:00Z,3940.389606,18.0,2013-01-27,False
18863,2013-01-27T12:30:00Z,3948.42185,17.5,2013-01-27,False
18864,2013-01-27T13:00:00Z,4131.79012,17.5,2013-01-28,True
18865,2013-01-27T13:30:00Z,4109.862412,17.2,2013-01-28,True
18866,2013-01-27T14:00:00Z,3805.110766,17.2,2013-01-28,True
18867,2013-01-27T14:30:00Z,3573.636082,16.6,2013-01-28,True
18868,2013-01-27T15:00:00Z,3613.729034,16.5,2013-01-28,True
18869,2013-01-27T15:30:00Z,3518.34161,16.4,2013-01-28,True
18870,2013-01-27T16:00:00Z,3382.0741,16.3,2013-01-28,True
18871,2013-01-27T16:30:00Z,3282.748208,16.2,2013-01-28,True
18872,2013-01-27T17:00:00Z,3238.968784,17.0,2013-01-28,True
18873,2013-01-27T17:30:00Z,3214.625668,17.1,2013-01-28,True
18874,2013-01-27T18:00:00Z,3214.497086,16.3,2013-01-28,True
18875,2013-01-27T18:30:00Z,3249.278836,16.9,2013-01-28,True
18876,2013-01-27T19:00:00Z,3363.00436,16.0,2013-01-28,True
18877,2013-01-27T19:30:00Z,3357.560754,16.5,2013-01-28,True
18878,2013-01-27T20:00:00Z,3457.547978,16.6,2013-01-28,True
18879,2013-01-27T20:30:00Z,3589.114368,16.9,2013-01-28,True
18880,2013-01-27T21:00:00Z,3623.44153,16.9,2013-01-28,True
18881,2013-01-27T21:30:00Z,3767.496792,17.8,2013-01-28,True
18882,2013-01-27T22:00:00Z,3879.334642,18.8,2013-01-28,True
18883,2013-01-27T22:30:00Z,3975.906274,19.4,2013-01-28,True
18884,2013-01-27T23:00:00Z,4087.59363,19.6,2013-01-28,True
18885,2013-01-27T23:30:00Z,4136.48061,21.2,2013-01-28,True
18886,2013-01-28T00:00:00Z,4182.14382,20.3,2013-01-28,True
18887,2013-01-28T00:30:00Z,4218.207654,21.6,2013-01-28,True
18888,2013-01-28T01:00:00Z,4233.9013,22.2,2013-01-28,True
18889,2013-01-28T01:30:00Z,4240.371042,22.8,2013-01-28,True
18890,2013-01-28T02:00:00Z,4229.974182,23.2,2013-01-28,True
18891,2013-01-28T02:30:00Z,4270.10403,22.0,2013-01-28,True
18892,2013-01-28T03:00:00Z,4247.691314,23.8,2013-01-28,True
18893,2013-01-28T03:30:00Z,4267.07538,22.4,2013-01-28,True
18894,2013-01-28T04:00:00Z,4311.21327,24.0,2013-01-28,True
18895,2013-01-28T04:30:00Z,4369.26104,22.7,2013-01-28,True
18896,2013-01-28T05:00:00Z,4424.319788,23.3,2013-01-28,True
